ID,Localisation,Rack,Nom du matériel,MODELE,Type,Nb Elts,Architecture,U,MARQUE,numéro de série,"CONSO (Watt)",I,"PDU Ondulé","PDU Normal",cluster,critique,domaine,gestion,Action,Phase,Salle,Îlot,Baie,Id-baie,"FC Total","FC Calculé","FC Utilisé","FC Futur","RJ45 Total","RJ45 Calculé","RJ45 Utilisé","RJ45 Futur","10Gbps Futur","RJ45 CM","IPMI Dédié","IPMI Utilisé","IPMI Futur",Slot 1,Slot 2,Slot 3,Slot 4,Slot 5,Slot 6,Slot 7,,,,,,,,IP,"Hostname <> Machine",Etat configuration réseau,Actions conf réseau à mener
358,TPB -1,Stock,LAME BLADE,M610,Lame,1,Rackable,0,DELL,CZ6C05J,,,,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,0,,0,,0,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
359,TPB -1,Stock,LAME BLADE,M610,Lame,1,Rackable,0,DELL,DZ6C05J,,,,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,0,,0,,0,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
245,TPB -1,MESS 1,LDAPSMB-01,PowerEdge R710,Serveur,1,Rackable,2,DELL,CFC2F4J,228,"0,99",1.8,G2-D10,ldapsmb,,Cluster Messagerie,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,6,1,0,,4,0,,0,2RJ,,,,,,,2,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.128.137,,,Stocker
75,TPB -1,DEM3,LDAPSMB-02,PowerEdge R710,Serveur,1,Rackable,2,DELL,FFC2F4J,228,"0,99",,,ldapsmb,,Cluster Messagerie,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,6,1,0,,4,0,,0,2RJ,,,,,,,2,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.128.138,,,Stocker
246,TPB -1,MESS 1,LDAPSMB-03,PowerEdge R610,Serveur,1,Rackable,1,DELL,C8FT75J,184,"0,80",1.8,G1-D10,ldapsmb,,Cluster Messagerie,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,1,0,,4,0,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.128.135,,,Stocker
65,TPB -1,DEM2,LDAPSMB-04,PowerEdge R610,Serveur,1,Rackable,1,DELL,H8FT75J,178,"0,77",,,ldapsmb,,Cluster Messagerie,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,1,0,,4,0,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.128.134,,,Stocker
261,TPB -1,MESS 3,LDAPSMB-05,PowerEdge R900,Serveur,1,Rackable,4,DELL,5NVTQ3J,770,"3,35",,,ldapsmb,,Cluster Messagerie,DOIP,Déménagement,4,Stock,,,Stock--,2,2,1,0,,4,1,0,,4,0,,0,,,,,,1FC,1FC,Err :502,Err :502,Err :502,Err :502,Err :502,-1,-1,,,,Stocker
66,TPB -1,DEM2,LDAPSMB-06,PowerEdge R900,Serveur,1,Rackable,4,DELL,6NVTQ3J,770,"3,35",,,ldapsmb,,Cluster Messagerie,DOIP,Déménagement,4,Stock,,,Stock--,2,2,2,0,,4,2,0,,4,0,,0,,,,,,1FC,1FC,Err :502,Err :502,Err :502,Err :502,Err :502,-1,-1,,,,Stocker
310,TPB -1,SINGLE 3,ME-CMPT-01,PowerEdge R820,Serveur,1,Rackable,2,DELL,JJMKF02,210,"0,91",,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,2,2,0,0,,8,4,0,,4,1,,0,,,1FC,1FC,4RJ,,,Err :502,Err :502,-1,-1,4,Err :502,Err :502,-,,?,?
311,TPB -1,SINGLE 3,ME-CMPT-03,PowerEdge R820,Serveur,1,Rackable,2,DELL,9JMKF02,182,"0,79",,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,2,2,2,0,,8,4,0,,4,1,,0,,,1FC,1FC,4RJ,,,Err :502,Err :502,-1,-1,4,Err :502,Err :502,-,,?,?
142,TPB -1,DIVERS 1,ME-CTRL-01,PowerEdge R900,Serveur,1,Rackable,4,DELL,4QYH34J,770,"3,35",,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,2,2,2,0,,4,1,0,,4,0,,0,,,,,,1FC,1FC,Err :502,Err :502,Err :502,Err :502,Err :502,-1,-1,-,,???,Stocker
143,TPB -1,DIVERS 1,ME-CTRL-02,PowerEdge R900,Serveur,1,Rackable,4,DELL,1QYH34J,770,"3,35",,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,2,2,2,0,,4,3,0,,4,0,,0,,,,,,1FC,1FC,Err :502,Err :502,Err :502,Err :502,Err :502,-1,-1,-,,???,Stocker
312,TPB -1,SINGLE 3,ME-FMAN-01,PowerEdge R410,Serveur,1,Rackable,1,DELL,DMG6F5J,160,"0,70",,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,2,0,0,,2,1,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,???,Stocker
313,TPB -1,SINGLE 3,ME-MANIQ-01,PowerEdge R410,Serveur,1,Rackable,1,DELL,DWV6X4J,160,"0,70",,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,2,0,0,,2,0,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,???,Stocker
314,TPB -1,SINGLE 3,ME-SVC-01,PowerEdge R410,Serveur,1,Rackable,1,DELL,3MG6F5J,160,"0,70",,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,2,2,0,,2,1,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,???,Stocker
145,TPB -1,DIVERS 1,PNE-EOLE-01,PowerEdge R610,Serveur,1,Rackable,1,DELL,8G2LR4J,150,"0,65",3.9,G2-D2,Pne-eole,,Cluster admin,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,1,0,,4,0,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.66.3,,,Stocker
96,TPB -1,DEM4,PNE-EOLE-02,PowerEdge R610,Serveur,1,Rackable,1,DELL,7G2LR4J,145,"0,63",,,Pne-eole,,Cluster admin,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,1,0,,4,0,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.66.4,,,Stocker
146,TPB -1,DIVERS 1,PNE-EOLE-03,PowerEdge R710,Serveur,1,Rackable,2,DELL,H5QX75J,180,"0,78",3.9,G2-D3,,,Singleton admin,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,2,0,,4,1,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.66.9,,,Stocker
97,TPB -1,DEM4,PNE-EOLE-04,PowerEdge R710,Serveur,1,Rackable,2,DELL,J5QX75J,210,"0,91",,,,?,Singleton admin,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,2,0,,4,1,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.66.10,,,Stocker
300,TPB -1,SINGLE 1,PNE-SYSTEME-02,PowerEdge R610,Serveur,1,Rackable,1,DELL,8G3KR4J,108,"0,47",D.38,G2-D4,,,Singleton admin,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,1,0,,4,0,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.66.2,,,Stocker
362,TPB -1,Stock,PROXYAUTH-01,PowerEdge R710,Serveur,1,Rackable,2,DELL,86XX75J,200,"0,87",3.9,G2-D3,proxyauth,,Cluster admin,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,2,0,,4,1,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.160.121,,,Stocker
363,TPB -1,Stock,PROXYAUTH-02,PowerEdge R710,Serveur,1,Rackable,2,DELL,76XX75J,152,"0,66",,,proxyauth,,Cluster admin,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,2,0,,4,1,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.160.126,,,Stocker
364,TPB -1,Stock,SERVEUR A RECYCLER,PowerEdge R610,Serveur,1,Rackable,1,DELL,5643H4J,,,,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,,0,,4,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
365,TPB -1,Stock,SERVEUR A RECYCLER (CYRUS-14),PowerEdge R900,Serveur,1,Rackable,4,DELL,4NVTQ3J,,,,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,,0,,4,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
378,TPB -1,VMBD1,SGBD-PRODB-01,PowerEdge R900,Serveur,1,Rackable,4,DELL,2QYH34J,770,"3,35",,,,,Singleton admin,DOIP,Déménagement,4,Stock,,,Stock--,2,2,2,0,,4,3,0,,4,0,,0,,,,,,1FC,1FC,Err :502,Err :502,Err :502,Err :502,Err :502,-1,-1,10.167.132.7,,,Stocker
379,TPB -1,VMBD1,SGBD-PRODC-01,PowerEdge R910,Serveur,1,Rackable,4,DELL,DVMJR4J,620,"2,70",,,,,Singleton admin,DOIP,Déménagement,4,Stock,,,Stock--,2,2,2,0,,4,2,0,,4,1,1,0,1FC,1FC,,,,,,-1,-1,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.132.13,,,Stocker
380,TPB -1,VMBD1,SGBD-PRODM2-01,PowerEdge R810,Serveur,1,Rackable,2,DELL,FWT3Y4J,416,"1,81",,,Sgbd-prodm2,,Cluster Messagerie,DOIP,Déménagement,4,Stock,,,Stock--,2,2,2,0,,6,2,0,,4,0,,0,2RJ,2FC,,,,SAS,,2,-2,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.132.19,,,Stocker
71,TPB -1,DEM2,SGBD-PRODM2-02,PowerEdge R810,Serveur,1,Rackable,2,DELL,GWT3Y4J,418,"1,82",,,Sgbd-prodm2,,Cluster Messagerie,DOIP,Déménagement,4,Stock,,,Stock--,2,2,2,0,,8,2,0,,4,0,,0,2RJ,2FC,,,,2SAS,,2,-2,Err :502,Err :502,Err :502,2,Err :502,10.167.132.20,,,Stocker
367,TPB -1,Stock,STOCK ou DOMAINES,PowerEdge 2950,Serveur,1,Rackable,2,DELL,85QM03J,,,,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,2,,0,,2,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
368,TPB -1,Stock,STOCK ou DOMAINES,PowerEdge R900,Serveur,1,Rackable,4,DELL,7NVTQ3J,,,,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,,0,,4,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
369,TPB -1,Stock,STOCK ou DOMAINES,PowerEdge R900,Serveur,1,Rackable,4,DELL,3QYH34J,,,,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,,0,,4,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
370,TPB -1,Stock,STOCK ou DOMAINES,PowerEdge R900,Serveur,1,Rackable,4,DELL,4QYH34J,,,,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,,0,,4,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
265,TPB -1,MESS 3,TEST-CYRUS,PowerEdge R900,Serveur,1,Rackable,4,DELL,5QYH34J,770,"3,35",,,,,Singleton Messagerie,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,1,0,,4,0,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.125.25,,,Stocker
307,TPB -1,SINGLE 1,WSUS2008,PowerEdge R710,Serveur,1,Rackable,2,DELL,HLCQP4J,146,"0,63",D.38,G2-D3,,,Singleton admin,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,1,0,,4,1,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
22,TPA 1,Table,,EqualLogic PS6000XV,Baie de disques,1,Rackable,3,DELL,53VG3H1,440,,,,,,bureautique,ATL,Déménagement,4,Stock,,,Stock--,0,0,0,0,,10,8,0,,10,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
23,TPA 1,TPA12,,EqualLogic PS6000,Baie de disques,1,Rackable,3,DELL,4Z6XMQ1,440,,,,,,Stock,ATL,Déménagement,4,Stock,,,Stock--,0,0,0,0,,10,8,0,,10,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
32,TPA 12,TPA12,,EqualLogic PS6000,Baie de disques,1,Rackable,3,DELL,GL9HYH1,440,,,,,,Stock,ATL,Déménagement,4,Stock,,,Stock--,0,0,0,0,,10,0,0,,10,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
33,TPA 12,TPA12,,EqualLogic PS6000,Baie de disques,1,Rackable,3,DELL,C27XMQ1,440,,,,,,Stock,ATL,Déménagement,4,Stock,,,Stock--,0,0,0,0,,10,0,0,,10,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
34,TPA 12,TPA12,,EqualLogic PS6000,Baie de disques,1,Rackable,3,DELL,FF7CVL1,440,,,,,,Stock,ATL,Déménagement,4,Stock,,,Stock--,0,0,0,0,,10,0,0,,10,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
